profile,config_id,experiment,scenario,controller,seed,n,delay_bins,service_model,jobs,metric_status,metric_reason,mean_wait,mean_response,p95_wait,p99_wait,p95_response,mean_resource_fraction,server_time_resource_cost,scaling_actions,mean_absolute_target_change,overload_fraction,slo_violation_fraction
paper,paper,primary,bursty,reactive,1729,100,1,empirical,70057,ok,,189219.39664344053,189264.6801719993,521977.7764275216,540456.9792414091,521984.0962038382,0.0618055555555555,534000.0,10,0.6968641114982579,0.0173611111111111,0.5675949583910245
paper,paper,primary,bursty,seasonal_mf_mpc,1729,100,1,empirical,70057,ok,,268869.08556751115,268914.3690960699,741427.1308057691,763660.8155613451,741432.7736552255,0.0774305555555555,669000.0,14,0.940766550522648,0.0173611111111111,0.5344505188632114
paper,paper,primary,bursty,ewma_mf_mpc,1729,100,1,empirical,70057,ok,,116623.5546363254,116668.83816488416,397094.9209805621,415036.2381576601,397102.06353372335,0.1029861111111111,889800.0,15,0.662020905923345,0.0173611111111111,0.5547197282213056
paper,paper,primary,bursty,gp_mean_mf_mpc,1729,100,1,empirical,70057,ok,,8524.887578043457,8570.171106602224,44203.83999046407,61529.85227848732,44341.63650462359,0.1171875,1012500.0,58,3.1149825783972127,0.0173611111111111,0.4309205361348616
paper,paper,primary,bursty,gp_ucb_mf_mpc,1729,100,1,empirical,70057,ok,,12344.797642899186,12390.081171457952,52125.0544360158,67025.6079691847,52191.60346773441,0.1237152777777777,1068900.0,65,3.240418118466899,0.0173611111111111,0.4809654995218179
paper,paper,primary,bursty,oracle_mf_mpc,1729,100,1,empirical,70057,ok,,18983.731836499945,19029.01536505872,71803.23546593043,87640.48945494126,71817.62148384126,0.0713541666666666,616500.0,14,0.940766550522648,0.0173611111111111,0.5627417674179597
paper,paper,primary,bursty,static,1736,100,1,empirical,70251,ok,,293593.6762502491,293639.0913686606,643018.3872962489,658422.6741956403,643026.7692869825,0.05,432000.0,0,0.0,0.0173611111111111,0.5701982889923275
paper,paper,primary,bursty,reactive,1736,100,1,empirical,70251,ok,,185352.0448939636,185397.46001237503,477148.7639588928,494719.4662901326,477160.2442010044,0.0618055555555555,534000.0,10,0.6968641114982579,0.0173611111111111,0.5654581429445844
paper,paper,primary,bursty,seasonal_mf_mpc,1736,100,1,empirical,70251,ok,,271285.3537427781,271330.7688611896,642541.7845895877,658422.6741956403,642554.9785768185,0.0774305555555555,669000.0,14,0.940766550522648,0.0173611111111111,0.5334870677997466
paper,paper,primary,bursty,ewma_mf_mpc,1736,100,1,empirical,70251,ok,,118706.46034855784,118751.87546696929,350342.4263164485,364542.2623594625,350353.41173627565,0.1029861111111111,889800.0,15,0.662020905923345,0.0173611111111111,0.5514796942392279
paper,paper,primary,bursty,gp_mean_mf_mpc,1736,100,1,empirical,70251,ok,,10857.869712417449,10903.28483082891,51334.05277651437,71072.25171545715,51368.775830677616,0.1171875,1012500.0,58,3.1149825783972127,0.0173611111111111,0.4307696687591635
paper,paper,primary,bursty,gp_ucb_mf_mpc,1736,100,1,empirical,70251,ok,,7046.64063364425,7092.055752055712,43026.03392643443,59595.84781716703,43060.3224537696,0.1237152777777777,1068900.0,65,3.240418118466899,0.0173611111111111,0.3560945751661898
paper,paper,primary,bursty,oracle_mf_mpc,1736,100,1,empirical,70251,ok,,22251.533840937147,22296.948959348607,68792.33605560425,77671.13349505364,68809.17628111118,0.0713541666666666,616500.0,14,0.940766550522648,0.0173611111111111,0.5611450370813227
paper,paper,primary,bursty,static,1735,100,1,empirical,70496,ok,,326433.59497719543,326483.44644479547,728504.2976221509,746294.6329614153,728510.1361592519,0.05,432000.0,0,0.0,0.0173611111111111,0.5731530866999546
paper,paper,primary,bursty,reactive,1735,100,1,empirical,70496,ok,,207192.5696721012,207242.42113970124,560145.1440741909,578270.8742784144,560151.2489848537,0.0618055555555555,534000.0,10,0.6968641114982579,0.0173611111111111,0.5686705628688152
paper,paper,primary,bursty,seasonal_mf_mpc,1735,100,1,empirical,70496,ok,,301485.40157121123,301535.2530388113,724905.6073856066,746294.6329614153,724912.073223747,0.0774305555555555,669000.0,14,0.940766550522648,0.0173611111111111,0.5361864502950522
paper,paper,primary,bursty,ewma_mf_mpc,1735,100,1,empirical,70496,ok,,131913.12923676523,131962.9807043653,428065.27655560337,446296.22866942897,428075.3754020615,0.1029861111111111,889800.0,15,0.662020905923345,0.0173611111111111,0.5554357694053563
paper,paper,primary,bursty,gp_mean_mf_mpc,1735,100,1,empirical,70496,ok,,12923.339849537746,12973.191317137813,48399.467374731015,54536.26517891905,48430.19716387621,0.1171875,1012500.0,58,3.1149825783972127,0.0173611111111111,0.494254993191103
paper,paper,primary,bursty,gp_ucb_mf_mpc,1735,100,1,empirical,70496,ok,,14795.87601568141,14845.727483281476,67265.54200906452,79447.92071530689,67298.96307150518,0.1237152777777777,1068900.0,65,3.240418118466899,0.0173611111111111,0.4475005674080798
paper,paper,primary,bursty,oracle_mf_mpc,1735,100,1,empirical,70496,ok,,22579.954945622943,22629.806413223014,75577.92766222425,89896.49853289164,75607.09739686779,0.0713541666666666,616500.0,14,0.940766550522648,0.0173611111111111,0.5634929641398093
paper,paper,primary,bursty,static,1737,100,1,empirical,70368,ok,,292133.25018138014,292178.6795146938,712687.2404102157,730573.2355423465,712690.1805047927,0.05,432000.0,0,0.0,0.0173611111111111,0.5666211914506594
paper,paper,primary,bursty,reactive,1737,100,1,empirical,70368,ok,,186798.6410987074,186844.070432021,539260.9269436066,556768.750562681,539265.6900217781,0.0618055555555555,534000.0,10,0.6968641114982579,0.0173611111111111,0.562656321055025
paper,paper,primary,bursty,seasonal_mf_mpc,1737,100,1,empirical,70368,ok,,268957.4257027977,269002.85503611143,708802.2329975705,730573.2355423465,708812.4922879644,0.0774305555555555,669000.0,14,0.940766550522648,0.0173611111111111,0.5285783310595725
paper,paper,primary,bursty,ewma_mf_mpc,1737,100,1,empirical,70368,ok,,119019.03448620324,119064.46381951688,402165.3005490257,420620.29711257765,402170.601138652,0.1029861111111111,889800.0,15,0.662020905923345,0.0173611111111111,0.5484879490677581
paper,paper,primary,bursty,gp_mean_mf_mpc,1737,100,1,empirical,70368,ok,,13313.323350139868,13358.752683453486,52393.01690851868,69554.10457089588,52463.250676125055,0.1171875,1012500.0,58,3.1149825783972127,0.0173611111111111,0.4886454070031832
paper,paper,primary,bursty,gp_ucb_mf_mpc,1737,100,1,empirical,70368,ok,,10639.178525124556,10684.607858438176,48794.41781326188,67746.49074496554,48910.75127406728,0.1237152777777777,1068900.0,65,3.240418118466899,0.0173611111111111,0.4401716689404275
paper,paper,primary,bursty,oracle_mf_mpc,1737,100,1,empirical,70368,ok,,18817.791594711587,18863.220928025206,68638.40318501338,78107.62285027812,68662.6228811955,0.0713541666666666,616500.0,14,0.940766550522648,0.0173611111111111,0.5491984993178718
paper,paper,primary,bursty,static,1738,100,1,empirical,70292,ok,,317762.65503153484,317811.68750991765,702231.5215794927,715104.311538634,702243.3922551007,0.05,432000.0,0,0.0,0.0173611111111111,0.565299038297388
paper,paper,primary,bursty,reactive,1738,100,1,empirical,70292,ok,,203722.5792883229,203771.61176670576,558073.4359361881,576149.640146928,558077.4581530085,0.0618055555555555,534000.0,10,0.6968641114982579,0.0173611111111111,0.5609173163375633
paper,paper,primary,bursty,seasonal_mf_mpc,1738,100,1,empirical,70292,ok,,293746.19317685615,293795.22565523896,702231.5215794927,715104.311538634,702243.3922551007,0.0774305555555555,669000.0,14,0.940766550522648,0.0173611111111111,0.5288795310988448
paper,paper,primary,bursty,ewma_mf_mpc,1738,100,1,empirical,70292,ok,,133357.54367653353,133406.5761549164,436031.1627244663,454586.6004981764,436039.64217140793,0.1029861111111111,889800.0,15,0.662020905923345,0.0173611111111111,0.5462357024981506
paper,paper,primary,bursty,gp_mean_mf_mpc,1738,100,1,empirical,70292,ok,,10551.659708388355,10600.692186771195,48772.47761088748,56494.34001107526,48853.72852039089,0.1171875,1012500.0,58,3.1149825783972127,0.0173611111111111,0.4676919137312923
paper,paper,primary,bursty,gp_ucb_mf_mpc,1738,100,1,empirical,70292,ok,,16841.051887382313,16890.08436576515,59534.79283104254,67394.07220267653,59554.78077395589,0.1237152777777777,1068900.0,65,3.240418118466899,0.0173611111111111,0.4859301200705628
paper,paper,primary,bursty,oracle_mf_mpc,1738,100,1,empirical,70292,ok,,20633.606162710777,20682.63864109361,61693.82026033792,67189.2630516624,61715.1122284759,0.0713541666666666,616500.0,14,0.940766550522648,0.0173611111111111,0.5566778580777328
paper,paper,primary,diurnal,static,1734,100,1,empirical,720000,ok,,3.194988240452929,10.458216757417429,10.740217936326006,21.62852245914513,21.098058999355107,1.0,8640000.0,0,0.0,0.0,0.3839180555555556
paper,paper,primary,diurnal,reactive,1734,100,1,empirical,720000,ok,,14.480849613511037,21.74407813047553,20.020520148010817,380.0177981748642,31.152463348748643,0.9263888888888888,8004000.0,194,13.418118466898957,0.0173611111111111,0.4862458333333333
paper,paper,primary,diurnal,seasonal_mf_mpc,1734,100,1,empirical,720000,ok,,13.25391233271394,20.51714084967844,22.346120053638845,259.2293171119642,32.96659433195781,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5652013888888889
paper,paper,primary,diurnal,ewma_mf_mpc,1734,100,1,empirical,720000,ok,,11.768581090094711,19.03180960705921,18.72613296800045,247.87889185605715,29.49626096668106,0.9117361111111112,7877400.0,287,6.801393728222997,0.0069444444444444,0.5052527777777778
paper,paper,primary,diurnal,gp_mean_mf_mpc,1734,100,1,empirical,720000,ok,,13.25391233271394,20.51714084967844,22.346120053638845,259.2293171119642,32.96659433195781,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5652013888888889
paper,paper,primary,diurnal,gp_ucb_mf_mpc,1734,100,1,empirical,720000,ok,,13.25391233271394,20.51714084967844,22.346120053638845,259.2293171119642,32.96659433195781,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5652013888888889
paper,paper,primary,diurnal,oracle_mf_mpc,1734,100,1,empirical,720000,ok,,13.25391233271394,20.51714084967844,22.346120053638845,259.2293171119642,32.96659433195781,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5652013888888889
paper,paper,primary,diurnal,static,1733,100,1,empirical,720000,ok,,3.257312217047444,10.536424952295128,10.815231604059171,21.858607298775286,21.22351862346112,1.0,8640000.0,0,0.0,0.0,0.386625
paper,paper,primary,diurnal,reactive,1733,100,1,empirical,720000,ok,,14.36793751847512,21.647050253722803,20.430815337694646,380.0311237935071,31.525132037960297,0.9263888888888888,8004000.0,194,13.418118466898957,0.0173611111111111,0.4890930555555555
paper,paper,primary,diurnal,seasonal_mf_mpc,1733,100,1,empirical,720000,ok,,13.548665528434634,20.827778263682323,23.0548505175142,277.23283237530194,33.78646707010774,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5755708333333334
paper,paper,primary,diurnal,ewma_mf_mpc,1733,100,1,empirical,720000,ok,,11.767964118984176,19.047076854231857,18.646529114438813,254.1706261134329,29.34734903892444,0.9117361111111112,7877400.0,287,6.801393728222997,0.0069444444444444,0.5079694444444445
paper,paper,primary,diurnal,gp_mean_mf_mpc,1733,100,1,empirical,720000,ok,,13.548665528434634,20.827778263682323,23.0548505175142,277.23283237530194,33.78646707010774,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5755708333333334
paper,paper,primary,diurnal,gp_ucb_mf_mpc,1733,100,1,empirical,720000,ok,,13.548665528434634,20.827778263682323,23.0548505175142,277.23283237530194,33.78646707010774,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5755708333333334
paper,paper,primary,diurnal,oracle_mf_mpc,1733,100,1,empirical,720000,ok,,13.548665528434634,20.827778263682323,23.0548505175142,277.23283237530194,33.78646707010774,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5755708333333334
paper,paper,primary,diurnal,static,1732,100,1,empirical,720000,ok,,3.2869371964516403,10.580482039054472,10.878268335950995,22.19496700619132,21.26233458575369,1.0,8640000.0,0,0.0,0.0,0.3870944444444444
paper,paper,primary,diurnal,reactive,1732,100,1,empirical,720000,ok,,15.101528636024469,22.3950734786273,20.68628558111476,385.1569231103241,31.79845890681789,0.9263888888888888,8004000.0,194,13.418118466898957,0.0173611111111111,0.4906680555555555
paper,paper,primary,diurnal,seasonal_mf_mpc,1732,100,1,empirical,720000,ok,,13.877239810696045,21.17078465329888,22.832007813509257,268.3036183744909,33.51035263262382,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5690416666666667
paper,paper,primary,diurnal,ewma_mf_mpc,1732,100,1,empirical,720000,ok,,12.326221045573252,19.619765888176083,19.05302023383507,253.31064634758243,29.796006612368,0.9117361111111112,7877400.0,287,6.801393728222997,0.0069444444444444,0.5095041666666666
paper,paper,primary,diurnal,gp_mean_mf_mpc,1732,100,1,empirical,720000,ok,,13.877239810696045,21.17078465329888,22.832007813509257,268.3036183744909,33.51035263262382,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5690416666666667
paper,paper,primary,diurnal,gp_ucb_mf_mpc,1732,100,1,empirical,720000,ok,,13.877239810696045,21.17078465329888,22.832007813509257,268.3036183744909,33.51035263262382,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5690416666666667
paper,paper,primary,diurnal,oracle_mf_mpc,1732,100,1,empirical,720000,ok,,13.877239810696045,21.17078465329888,22.832007813509257,268.3036183744909,33.51035263262382,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5690416666666667
paper,paper,primary,diurnal,static,1729,100,1,empirical,720000,ok,,3.235040561029751,10.51474509117142,10.82570141490486,21.96114757342878,21.249251705791952,1.0,8640000.0,0,0.0,0.0,0.3861944444444444
paper,paper,primary,diurnal,reactive,1729,100,1,empirical,720000,ok,,14.539845660991354,21.819550191133025,20.17961287232362,385.6357345087742,31.23679842587661,0.9263888888888888,8004000.0,194,13.418118466898957,0.0173611111111111,0.4884861111111111
paper,paper,primary,diurnal,seasonal_mf_mpc,1729,100,1,empirical,720000,ok,,13.67555025582535,20.955254785967018,22.94283457164892,265.14463162370873,33.53713043476488,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5743944444444444
paper,paper,primary,diurnal,ewma_mf_mpc,1729,100,1,empirical,720000,ok,,11.95406656470233,19.233771094844,18.635873163800674,248.925692757482,29.30489323963834,0.9117361111111112,7877400.0,287,6.801393728222997,0.0069444444444444,0.5070722222222223
paper,paper,primary,diurnal,gp_mean_mf_mpc,1729,100,1,empirical,720000,ok,,13.67555025582535,20.955254785967018,22.94283457164892,265.14463162370873,33.53713043476488,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5743944444444444
paper,paper,primary,diurnal,gp_ucb_mf_mpc,1729,100,1,empirical,720000,ok,,13.67555025582535,20.955254785967018,22.94283457164892,265.14463162370873,33.53713043476488,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5743944444444444
paper,paper,primary,diurnal,oracle_mf_mpc,1729,100,1,empirical,720000,ok,,13.67555025582535,20.955254785967018,22.94283457164892,265.14463162370873,33.53713043476488,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5743944444444444
paper,paper,primary,diurnal,static,1730,100,1,empirical,720000,ok,,3.2414693708461657,10.51883980691453,10.83582323241416,21.843085176034734,21.171359198271222,1.0,8640000.0,0,0.0,0.0,0.3856513888888889
paper,paper,primary,diurnal,reactive,1730,100,1,empirical,720000,ok,,14.597421466331122,21.874791902399483,20.367719954684247,404.6551405488792,31.398542521263494,0.9263888888888888,8004000.0,194,13.418118466898957,0.0173611111111111,0.4881041666666667
paper,paper,primary,diurnal,seasonal_mf_mpc,1730,100,1,empirical,720000,ok,,13.71467996419748,20.99205040026584,23.241059680046952,279.716404849679,33.955515592461936,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5736680555555556
paper,paper,primary,diurnal,ewma_mf_mpc,1730,100,1,empirical,720000,ok,,11.985490159371643,19.26286059544001,19.08932482487942,269.51950572200843,29.99358137744383,0.9117361111111112,7877400.0,287,6.801393728222997,0.0069444444444444,0.5072625
paper,paper,primary,diurnal,gp_mean_mf_mpc,1730,100,1,empirical,720000,ok,,13.71467996419748,20.99205040026584,23.241059680046952,279.716404849679,33.955515592461936,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5736680555555556
paper,paper,primary,diurnal,gp_ucb_mf_mpc,1730,100,1,empirical,720000,ok,,13.71467996419748,20.99205040026584,23.241059680046952,279.716404849679,33.955515592461936,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5736680555555556
paper,paper,primary,diurnal,oracle_mf_mpc,1730,100,1,empirical,720000,ok,,13.71467996419748,20.99205040026584,23.241059680046952,279.716404849679,33.955515592461936,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5736680555555556
paper,paper,primary,diurnal,static,1731,100,1,empirical,720000,ok,,3.226154579816062,10.49835302953486,10.706271612834804,21.800265289001267,21.086954488765333,1.0,8640000.0,0,0.0,0.0,0.3841930555555555
paper,paper,primary,diurnal,reactive,1731,100,1,empirical,720000,ok,,13.611605300630922,20.88380375034972,19.88202071270261,363.8221250279254,30.90811970778176,0.9263888888888888,8004000.0,194,13.418118466898957,0.0173611111111111,0.4878083333333333
paper,paper,primary,diurnal,seasonal_mf_mpc,1731,100,1,empirical,720000,ok,,12.860844451265544,20.133042900984336,22.60882359869691,245.79755037992635,33.12827541241347,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5735458333333333
paper,paper,primary,diurnal,ewma_mf_mpc,1731,100,1,empirical,720000,ok,,11.24529030823808,18.51748875795688,18.03487937352001,232.4687111751739,28.66937280000002,0.9117361111111112,7877400.0,287,6.801393728222997,0.0069444444444444,0.506625
paper,paper,primary,diurnal,gp_mean_mf_mpc,1731,100,1,empirical,720000,ok,,12.860844451265544,20.133042900984336,22.60882359869691,245.79755037992635,33.12827541241347,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5735458333333333
paper,paper,primary,diurnal,gp_ucb_mf_mpc,1731,100,1,empirical,720000,ok,,12.860844451265544,20.133042900984336,22.60882359869691,245.79755037992635,33.12827541241347,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5735458333333333
paper,paper,primary,diurnal,oracle_mf_mpc,1731,100,1,empirical,720000,ok,,12.860844451265544,20.133042900984336,22.60882359869691,245.79755037992635,33.12827541241347,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5735458333333333
paper,paper,primary,diurnal,static,1736,100,1,empirical,720000,ok,,3.2672354878445,10.54920099616395,10.8439150221091,21.946574541603848,21.1729953889906,1.0,8640000.0,0,0.0,0.0,0.3868361111111111
paper,paper,primary,diurnal,reactive,1736,100,1,empirical,720000,ok,,14.771572805538447,22.0535383138579,20.2813706012972,410.949655362038,31.40876545672654,0.9263888888888888,8004000.0,194,13.418118466898957,0.0173611111111111,0.4893
paper,paper,primary,diurnal,seasonal_mf_mpc,1736,100,1,empirical,720000,ok,,13.732923175672594,21.01488868399204,22.604506384643173,298.670265625888,33.31752498885967,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5685416666666666
paper,paper,primary,diurnal,ewma_mf_mpc,1736,100,1,empirical,720000,ok,,12.106368546936396,19.388334055255847,18.82335862610638,270.4181589277986,29.477069309892247,0.9117361111111112,7877400.0,287,6.801393728222997,0.0069444444444444,0.5082333333333333
paper,paper,primary,diurnal,gp_mean_mf_mpc,1736,100,1,empirical,720000,ok,,13.732923175672594,21.01488868399204,22.604506384643173,298.670265625888,33.31752498885967,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5685416666666666
paper,paper,primary,diurnal,gp_ucb_mf_mpc,1736,100,1,empirical,720000,ok,,13.732923175672594,21.01488868399204,22.604506384643173,298.670265625888,33.31752498885967,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5685416666666666
paper,paper,primary,diurnal,oracle_mf_mpc,1736,100,1,empirical,720000,ok,,13.732923175672594,21.01488868399204,22.604506384643173,298.670265625888,33.31752498885967,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5685416666666666
paper,paper,primary,diurnal,static,1737,100,1,empirical,720000,ok,,3.2796512594061307,10.5730662659706,10.870161831750869,21.974084809670984,21.24092987429376,1.0,8640000.0,0,0.0,0.0,0.3865833333333333
paper,paper,primary,diurnal,reactive,1737,100,1,empirical,720000,ok,,14.100776840089129,21.3941918466536,20.4658399503976,361.3918009662518,31.539601388690425,0.9263888888888888,8004000.0,194,13.418118466898957,0.0173611111111111,0.49135
paper,paper,primary,diurnal,seasonal_mf_mpc,1737,100,1,empirical,720000,ok,,13.433088246314806,20.726503252879283,23.03687777971698,265.65702214473214,33.62447815818776,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5763013888888889
paper,paper,primary,diurnal,ewma_mf_mpc,1737,100,1,empirical,720000,ok,,11.752901839535811,19.04631684610028,18.388471361325617,250.93392228343183,29.034329768204923,0.9117361111111112,7877400.0,287,6.801393728222997,0.0069444444444444,0.5093180555555555
paper,paper,primary,diurnal,gp_mean_mf_mpc,1737,100,1,empirical,720000,ok,,13.433088246314806,20.726503252879283,23.03687777971698,265.65702214473214,33.62447815818776,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5763013888888889
paper,paper,primary,diurnal,gp_ucb_mf_mpc,1737,100,1,empirical,720000,ok,,13.433088246314806,20.726503252879283,23.03687777971698,265.65702214473214,33.62447815818776,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5763013888888889
paper,paper,primary,diurnal,oracle_mf_mpc,1737,100,1,empirical,720000,ok,,13.433088246314806,20.726503252879283,23.03687777971698,265.65702214473214,33.62447815818776,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5763013888888889
paper,paper,primary,diurnal,static,1735,100,1,empirical,720000,ok,,3.3139020167664093,10.606415900111962,10.942460888717855,22.2708135049,21.340562212734337,1.0,8640000.0,0,0.0,0.0,0.3872847222222222
paper,paper,primary,diurnal,reactive,1735,100,1,empirical,720000,ok,,13.427509355072088,20.72002323841764,20.17072058772463,353.3829210312272,31.12850486510528,0.9263888888888888,8004000.0,194,13.418118466898957,0.0173611111111111,0.4900708333333333
paper,paper,primary,diurnal,seasonal_mf_mpc,1735,100,1,empirical,720000,ok,,12.822818135108776,20.115332018454325,22.74973660032483,240.43794568946123,33.288837347921586,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5769305555555555
paper,paper,primary,diurnal,ewma_mf_mpc,1735,100,1,empirical,720000,ok,,11.091194231398262,18.38370811474382,18.1414951390382,218.46045989716944,28.62911838463328,0.9117361111111112,7877400.0,287,6.801393728222997,0.0069444444444444,0.5083680555555555
paper,paper,primary,diurnal,gp_mean_mf_mpc,1735,100,1,empirical,720000,ok,,12.822818135108776,20.115332018454325,22.74973660032483,240.43794568946123,33.288837347921586,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5769305555555555
paper,paper,primary,diurnal,gp_ucb_mf_mpc,1735,100,1,empirical,720000,ok,,12.822818135108776,20.115332018454325,22.74973660032483,240.43794568946123,33.288837347921586,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5769305555555555
paper,paper,primary,diurnal,oracle_mf_mpc,1735,100,1,empirical,720000,ok,,12.822818135108776,20.115332018454325,22.74973660032483,240.43794568946123,33.288837347921586,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5769305555555555
paper,paper,primary,diurnal,static,1738,100,1,empirical,720000,ok,,3.3335565378555176,10.634297677819603,10.914452136664185,22.258431620818573,21.3334967481998,1.0,8640000.0,0,0.0,0.0,0.3870902777777777
paper,paper,primary,diurnal,reactive,1738,100,1,empirical,720000,ok,,14.890813214947434,22.19155435491152,20.698025110552383,389.5396104884952,31.76343779031448,0.9263888888888888,8004000.0,194,13.418118466898957,0.0173611111111111,0.4916097222222222
paper,paper,primary,diurnal,seasonal_mf_mpc,1738,100,1,empirical,720000,ok,,14.026055120901166,21.32679626086525,23.36546866702852,278.7111639150712,33.958035771720425,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5771805555555556
paper,paper,primary,diurnal,ewma_mf_mpc,1738,100,1,empirical,720000,ok,,12.263639060902634,19.56438020086672,19.206319550004967,260.2554465920921,30.09250452851747,0.9117361111111112,7877400.0,287,6.801393728222997,0.0069444444444444,0.5106944444444445
paper,paper,primary,diurnal,gp_mean_mf_mpc,1738,100,1,empirical,720000,ok,,14.026055120901166,21.32679626086525,23.36546866702852,278.7111639150712,33.958035771720425,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5771805555555556
paper,paper,primary,diurnal,gp_ucb_mf_mpc,1738,100,1,empirical,720000,ok,,14.026055120901166,21.32679626086525,23.36546866702852,278.7111639150712,33.958035771720425,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5771805555555556
paper,paper,primary,diurnal,oracle_mf_mpc,1738,100,1,empirical,720000,ok,,14.026055120901166,21.32679626086525,23.36546866702852,278.7111639150712,33.958035771720425,0.9282291666666668,8019900.0,193,13.362369337979096,0.0069444444444444,0.5771805555555556
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,reactive,1729,100,0,empirical,70057,ok,,99121.7369725924,99167.0205011512,277607.2571458113,295661.59129185893,277613.10343872465,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5655252151819233
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1729,100,0,empirical,70057,ok,,12296.657294491373,12341.940823050141,49759.74847914847,62495.455768864886,49825.06825152347,0.1272222222222222,1099200.0,57,3.4773519163763065,0.017361111111111112,0.4791812381346618
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1729,100,0,empirical,70057,ok,,14625.582419684419,14670.865948243185,51620.28737487187,62184.01408928279,51643.76013333949,0.13125,1134000.0,60,3.602787456445993,0.017361111111111112,0.5044606534678905
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1729,100,0,empirical,70057,ok,,7110.206637127419,7155.490165686186,32625.851752125298,45604.55019035007,32797.068808839664,0.08333333333333334,720000.0,16,1.0801393728222997,0.017361111111111112,0.4615527356295588
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,reactive,1731,100,0,empirical,70163,ok,,96679.87138723311,96725.9457494039,256413.13899168713,272400.07380202843,256423.78831379072,0.06180555555555555,534000.0,10,0.6968641114982579,0.017361111111111112,0.5630745549648675
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_mean_mf_mpc,1731,100,0,empirical,70163,ok,,14178.092206445212,14224.166568616001,48149.77098948416,60843.23297619348,48181.627030613585,0.1272222222222222,1099200.0,57,3.4773519163763065,0.017361111111111112,0.5063780055014752
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,gp_ucb_mf_mpc,1731,100,0,empirical,70163,ok,,15346.738404271353,15392.812766442143,61241.333647155276,81426.48338454883,61286.88175057438,0.13125,1134000.0,60,3.602787456445993,0.017361111111111112,0.5027578638313641
paper,delay_sensitivity-n100-d0-empirical,delay_sensitivity,bursty,oracle_mf_mpc,1731,100,0,empirical,70163,ok,,9094.24300439608,9140.31736656687,48219.97086189503,63633.82888823209,48279.98487939157,0.08333333333333334,720000.0,16,1.0801393728222997,0.017361111111111112,0.4669270128130211
